pp_id,pp,party,party_nm,v,s,lat,lon,p
701,Jindabyne,HMP,Help End Marijuana Prohibition (HEMP) Party,40,5.87,-36.4151245,148.6236223,5.865102639296188
701,Jindabyne,IND,Independent,3,-0.77,-36.4151245,148.6236223,0.43988269794721413
701,Jindabyne,NP,The Nationals,33,-3.32,-36.4151245,148.6236223,4.838709677419355
701,Jindabyne,LDP,Liberal Democrats,2,0.29,-36.4151245,148.6236223,0.2932551319648094
701,Jindabyne,SPP,SUSTAINABLE AUSTRALIA - STOP OVERDEVELOPMENT. STOP CORRUPTION.,13,1.91,-36.4151245,148.6236223,1.906158357771261
701,Jindabyne,ALP,Labor,188,-2.88,-36.4151245,148.6236223,27.56598240469208
701,Jindabyne,IND,Independent,8,1.17,-36.4151245,148.6236223,1.1730205278592376
701,Jindabyne,IND,Independent,20,2.93,-36.4151245,148.6236223,2.932551319648094
701,Jindabyne,GRN,The Greens,58,-10.24,-36.4151245,148.6236223,8.504398826979472
701,Jindabyne,CDP,Christian Democratic Party (Fred Nile Group),0,-0.88,-36.4151245,148.6236223,0
701,Jindabyne,CYA,Australian Federation Party,0,0,-36.4151245,148.6236223,0
701,Jindabyne,LP,Liberal,273,2.99,-36.4151245,148.6236223,40.029325513196476
33922,Jindabyne PPVC,ASP,"Shooters, Fishers and Farmers",57,3.55,-36.4326256,148.6134518,3.546981953951462
33922,Jindabyne PPVC,FUT,Science Party,12,0.75,-36.4326256,148.6134518,0.7467330429371499
33922,Jindabyne PPVC,HMP,Help End Marijuana Prohibition (HEMP) Party,41,2.55,-36.4326256,148.6134518,2.551337896701929
33922,Jindabyne PPVC,IND,Independent,5,-1.35,-36.4326256,148.6134518,0.3111387678904792
33922,Jindabyne PPVC,NP,The Nationals,149,-0.02,-36.4326256,148.6134518,9.27193528313628
33922,Jindabyne PPVC,LDP,Liberal Democrats,7,0.44,-36.4326256,148.6134518,0.43559427504667086
33922,Jindabyne PPVC,SPP,SUSTAINABLE AUSTRALIA - STOP OVERDEVELOPMENT. STOP CORRUPTION.,19,1.18,-36.4326256,148.6134518,1.1823273179838207
33922,Jindabyne PPVC,ALP,Labor,474,0.72,-36.4326256,148.6134518,29.495955196017427
33922,Jindabyne PPVC,IND,Independent,8,0.5,-36.4326256,148.6134518,0.49782202862476665
33922,Jindabyne PPVC,IND,Independent,26,1.62,-36.4326256,148.6134518,1.6179215930304918
33922,Jindabyne PPVC,GRN,The Greens,106,-4.35,-36.4326256,148.6134518,6.596141879278158
33922,Jindabyne PPVC,CDP,Christian Democratic Party (Fred Nile Group),8,-0.61,-36.4326256,148.6134518,0.49782202862476665
33922,Jindabyne PPVC,CYA,Australian Federation Party,2,0.12,-36.4326256,148.6134518,0.12445550715619166
33922,Jindabyne PPVC,LP,Liberal,693,-0.92,-36.4326256,148.6134518,43.12383322962041
800,Khancoban,ASP,"Shooters, Fishers and Farmers",14,8.92,-36.2179037,148.1296333,8.9171974522293
800,Khancoban,FUT,Science Party,0,0,-36.2179037,148.1296333,0
800,Khancoban,HMP,Help End Marijuana Prohibition (HEMP) Party,2,1.27,-36.2179037,148.1296333,1.2738853503184715
800,Khancoban,IND,Independent,1,-0.98,-36.2179037,148.1296333,0.6369426751592357
800,Khancoban,NP,The Nationals,20,2.08,-36.2179037,148.1296333,12.738853503184714
800,Khancoban,LDP,Liberal Democrats,1,0.64,-36.2179037,148.1296333,0.6369426751592357
800,Khancoban,SPP,SUSTAINABLE AUSTRALIA - STOP OVERDEVELOPMENT. STOP CORRUPTION.,1,0.64,-36.2179037,148.1296333,0.6369426751592357
800,Khancoban,ALP,Labor,47,3.43,-36.2179037,148.1296333,29.936305732484076
800,Khancoban,IND,Independent,1,0.64,-36.2179037,148.1296333,0.6369426751592357
800,Khancoban,IND,Independent,1,0.64,-36.2179037,148.1296333,0.6369426751592357
800,Khancoban,GRN,The Greens,3,-0.42,-36.2179037,148.1296333,1.910828025477707
800,Khancoban,CDP,Christian Democratic Party (Fred Nile Group),2,-0.87,-36.2179037,148.1296333,1.2738853503184715
800,Khancoban,CYA,Australian Federation Party,0,0,-36.2179037,148.1296333,0
800,Khancoban,LP,Liberal,64,-7.43,-36.2179037,148.1296333,40.76433121019109
702,Majors Creek,ASP,"Shooters, Fishers and Farmers",9,5.81,-35.569,149.742,5.806451612903226
702,Majors Creek,FUT,Science Party,1,0.65,-35.569,149.742,0.6451612903225806
702,Majors Creek,HMP,Help End Marijuana Prohibition (HEMP) Party,0,0,-35.569,149.742,0
702,Majors Creek,IND,Independent,0,-0.67,-35.569,149.742,0
702,Majors Creek,NP,The Nationals,25,0.45,-35.569,149.742,16.129032258064516
702,Majors Creek,LDP,Liberal Democrats,1,0.65,-35.569,149.742,0.6451612903225806
702,Majors Creek,SPP,SUSTAINABLE AUSTRALIA - STOP OVERDEVELOPMENT. STOP CORRUPTION.,0,0,-35.569,149.742,0
702,Majors Creek,ALP,Labor,56,-7.88,-35.569,149.742,36.12903225806451
702,Majors Creek,IND,Independent,2,1.29,-35.569,149.742,1.2903225806451613
702,Majors Creek,IND,Independent,1,0.65,-35.569,149.742,0.6451612903225806
702,Majors Creek,GRN,The Greens,18,-8.06,-35.569,149.742,11.612903225806452
702,Majors Creek,CDP,Christian Democratic Party (Fred Nile Group),0,-0.66,-35.569,149.742,0
702,Majors Creek,CYA,Australian Federation Party,0,0,-35.569,149.742,0
702,Majors Creek,LP,Liberal,42,8.5,-35.569,149.742,27.09677419354839
703,Merimbula,ASP,"Shooters, Fishers and Farmers",15,2.8,-36.887,149.917,2.803738317757009
703,Merimbula,FUT,Science Party,6,1.12,-36.887,149.917,1.1214953271028036
703,Merimbula,HMP,Help End Marijuana Prohibition (HEMP) Party,17,3.18,-36.887,149.917,3.177570093457944
703,Merimbula,IND,Independent,0,-1.36,-36.887,149.917,0
703,Merimbula,NP,The Nationals,4,-0.56,-36.887,149.917,0.7476635514018692
703,Merimbula,LDP,Liberal Democrats,3,0.56,-36.887,149.917,0.5607476635514018
703,Merimbula,SPP,SUSTAINABLE AUSTRALIA - STOP OVERDEVELOPMENT. STOP CORRUPTION.,3,0.56,-36.887,149.917,0.5607476635514018
703,Merimbula,ALP,Labor,259,7.3,-36.887,149.917,48.41121495327103
703,Merimbula,IND,Independent,3,0.56,-36.887,149.917,0.5607476635514018
703,Merimbula,IND,Independent,1,0.19,-36.887,149.917,0.1869158878504673
703,Merimbula,GRN,The Greens,30,-5.05,-36.887,149.917,5.607476635514018
703,Merimbula,CDP,Christian Democratic Party (Fred Nile Group),3,0.03,-36.887,149.917,0.5607476635514018
703,Merimbula,CYA,Australian Federation Party,1,0.19,-36.887,149.917,0.1869158878504673
703,Merimbula,LP,Liberal,190,-5.51,-36.887,149.917,35.51401869158878
679,Merimbula Central,ASP,"Shooters, Fishers and Farmers",13,3.43,-36.8925,149.906,3.430079155672823
679,Merimbula Central,FUT,Science Party,4,1.06,-36.8925,149.906,1.0554089709762533
679,Merimbula Central,HMP,Help End Marijuana Prohibition (HEMP) Party,19,5.01,-36.8925,149.906,5.013192612137203
679,Merimbula Central,IND,Independent,2,-3.36,-36.8925,149.906,0.5277044854881267
679,Merimbula Central,NP,The Nationals,2,-2.08,-36.8925,149.906,0.5277044854881267
679,Merimbula Central,LDP,Liberal Democrats,1,0.26,-36.8925,149.906,0.2638522427440633
679,Merimbula Central,SPP,SUSTAINABLE AUSTRALIA - STOP OVERDEVELOPMENT. STOP CORRUPTION.,0,0,-36.8925,149.906,0
679,Merimbula Central,ALP,Labor,201,20.53,-36.8925,149.906,53.03430079155673
679,Merimbula Central,IND,Independent,4,1.06,-36.8925,149.906,1.0554089709762533
679,Merimbula Central,IND,Independent,0,0,-36.8925,149.906,0
679,Merimbula Central,GRN,The Greens,21,-9.38,-36.8925,149.906,5.540897097625329
679,Merimbula Central,CDP,Christian Democratic Party (Fred Nile Group),3,0.78,-36.8925,149.906,0.79155672823219
679,Merimbula Central,CYA,Australian Federation Party,0,0,-36.8925,149.906,0
679,Merimbula Central,LP,Liberal,109,-14.7,-36.8925,149.906,28.759894459102902
33923,Merimbula PPVC,ASP,"Shooters, Fishers and Farmers",123,2.49,-36.8920162,149.9085506,2.4949290060851927
33923,Merimbula PPVC,FUT,Science Party,23,0.47,-36.8920162,149.9085506,0.46653144016227177
33923,Merimbula PPVC,HMP,Help End Marijuana Prohibition (HEMP) Party,84,1.7,-36.8920162,149.9085506,1.7038539553752536
33923,Merimbula PPVC,IND,Independent,8,-0.89,-36.8920162,149.9085506,0.16227180527383367
33923,Merimbula PPVC,NP,The Nationals,31,-1.52,-36.8920162,149.9085506,0.6288032454361054
33923,Merimbula PPVC,LDP,Liberal Democrats,24,0.49,-36.8920162,149.9085506,0.486815415821501
33923,Merimbula PPVC,SPP,SUSTAINABLE AUSTRALIA - STOP OVERDEVELOPMENT. STOP CORRUPTION.,27,0.55,-36.8920162,149.9085506,0.5476673427991886
33923,Merimbula PPVC,ALP,Labor,2089,6.52,-36.8920162,149.9085506,42.37322515212982
33923,Merimbula PPVC,IND,Independent,18,0.37,-36.8920162,149.9085506,0.36511156186612576
33923,Merimbula PPVC,IND,Independent,35,0.71,-36.8920162,149.9085506,0.7099391480730223
33923,Merimbula PPVC,GRN,The Greens,187,-2.42,-36.8920162,149.9085506,3.793103448275862
33923,Merimbula PPVC,CDP,Christian Democratic Party (Fred Nile Group),21,-0.58,-36.8920162,149.9085506,0.4259634888438134
33923,Merimbula PPVC,CYA,Australian Federation Party,3,0.06,-36.8920162,149.9085506,0.060851926977687626
33923,Merimbula PPVC,LP,Liberal,2257,-3.25,-36.8920162,149.9085506,45.78093306288032
704,Michelago,ASP,"Shooters, Fishers and Farmers",21,5.97,-35.7056,149.161,5.965909090909091
704,Michelago,FUT,Science Party,5,1.42,-35.7056,149.161,1.4204545454545454
704,Michelago,HMP,Help End Marijuana Prohibition (HEMP) Party,3,0.85,-35.7056,149.161,0.8522727272727272
704,Michelago,IND,Independent,0,-1.14,-35.7056,149.161,0
704,Michelago,NP,The Nationals,24,-9.09,-35.7056,149.161,6.8181818181818175
704,Michelago,LDP,Liberal Democrats,3,0.85,-35.7056,149.161,0.8522727272727272
704,Michelago,SPP,SUSTAINABLE AUSTRALIA - STOP OVERDEVELOPMENT. STOP CORRUPTION.,3,0.85,-35.7056,149.161,0.8522727272727272
704,Michelago,ALP,Labor,115,2.72,-35.7056,149.161,32.67045454545455
704,Michelago,IND,Independent,1,0.28,-35.7056,149.161,0.2840909090909091
704,Michelago,IND,Independent,17,4.83,-35.7056,149.161,4.829545454545454
704,Michelago,GRN,The Greens,20,-5.06,-35.7056,149.161,5.681818181818182
704,Michelago,CDP,Christian Democratic Party (Fred Nile Group),2,0,-35.7056,149.161,0.5681818181818182
704,Michelago,CYA,Australian Federation Party,2,0.57,-35.7056,149.161,0.5681818181818182
704,Michelago,LP,Liberal,136,2.59,-35.7056,149.161,38.63636363636363
1301,Murrumbateman,ASP,"Shooters, Fishers and Farmers",82,5.21,-34.9694,149.03126,5.209656925031767
1301,Murrumbateman,FUT,Science Party,25,1.59,-34.9694,149.03126,1.588310038119441
1301,Murrumbateman,HMP,Help End Marijuana Prohibition (HEMP) Party,19,1.21,-34.9694,149.03126,1.207115628970775
1301,Murrumbateman,IND,Independent,12,-0.38,-34.9694,149.03126,0.7623888182973316
1301,Murrumbateman,NP,The Nationals,91,-2.99,-34.9694,149.03126,5.781448538754765
1301,Murrumbateman,LDP,Liberal Democrats,18,1.14,-34.9694,149.03126,1.1435832274459974
1301,Murrumbateman,SPP,SUSTAINABLE AUSTRALIA - STOP OVERDEVELOPMENT. STOP CORRUPTION.,27,1.72,-34.9694,149.03126,1.7153748411689964
1301,Murrumbateman,ALP,Labor,491,-6.2,-34.9694,149.03126,31.19440914866582
1301,Murrumbateman,IND,Independent,16,1.02,-34.9694,149.03126,1.0165184243964422
1301,Murrumbateman,IND,Independent,31,1.97,-34.9694,149.03126,1.9695044472681067
1301,Murrumbateman,GRN,The Greens,101,-4.91,-34.9694,149.03126,6.416772554002541
1301,Murrumbateman,CDP,Christian Democratic Party (Fred Nile Group),10,-0.48,-34.9694,149.03126,0.6353240152477764
1301,Murrumbateman,CYA,Australian Federation Party,4,0.25,-34.9694,149.03126,0.25412960609911056
1301,Murrumbateman,LP,Liberal,647,4.45,-34.9694,149.03126,41.10546378653113
710,Narooma,ASP,"Shooters, Fishers and Farmers",29,3.56,-36.2162367,150.1291792,3.5582822085889574
710,Narooma,FUT,Science Party,7,0.86,-36.2162367,150.1291792,0.8588957055214724
710,Narooma,HMP,Help End Marijuana Prohibition (HEMP) Party,44,5.4,-36.2162367,150.1291792,5.398773006134969
710,Narooma,IND,Independent,5,-1.41,-36.2162367,150.1291792,0.6134969325153374
710,Narooma,NP,The Nationals,11,-0.6,-36.2162367,150.1291792,1.3496932515337423
710,Narooma,LDP,Liberal Democrats,1,0.12,-36.2162367,150.1291792,0.1226993865030675
710,Narooma,SPP,SUSTAINABLE AUSTRALIA - STOP OVERDEVELOPMENT. STOP CORRUPTION.,8,0.98,-36.2162367,150.1291792,0.98159509202454
710,Narooma,ALP,Labor,305,-3.78,-36.2162367,150.1291792,37.423312883435585
710,Narooma,IND,Independent,15,1.84,-36.2162367,150.1291792,1.8404907975460123
710,Narooma,IND,Independent,3,0.37,-36.2162367,150.1291792,0.36809815950920244
710,Narooma,GRN,The Greens,37,-6.13,-36.2162367,150.1291792,4.539877300613497
710,Narooma,CDP,Christian Democratic Party (Fred Nile Group),3,-0.09,-36.2162367,150.1291792,0.36809815950920244
710,Narooma,CYA,Australian Federation Party,0,0,-36.2162367,150.1291792,0
710,Narooma,LP,Liberal,347,3.03,-36.2162367,150.1291792,42.576687116564415
33924,Narooma PPVC,ASP,"Shooters, Fishers and Farmers",132,4,-36.2167801,150.1308741,4.0024257125530625
33924,Narooma PPVC,FUT,Science Party,23,0.7,-36.2167801,150.1308741,0.6973923590054579
33924,Narooma PPVC,HMP,Help End Marijuana Prohibition (HEMP) Party,59,1.79,-36.2167801,150.1308741,1.7889630078835657
33924,Narooma PPVC,IND,Independent,12,-0.98,-36.2167801,150.1308741,0.3638568829593693
33924,Narooma PPVC,NP,The Nationals,17,-1.71,-36.2167801,150.1308741,0.5154639175257731
33924,Narooma PPVC,LDP,Liberal Democrats,18,0.55,-36.2167801,150.1308741,0.5457853244390539
33924,Narooma PPVC,SPP,SUSTAINABLE AUSTRALIA - STOP OVERDEVELOPMENT. STOP CORRUPTION.,31,0.94,-36.2167801,150.1308741,0.939963614311704
33924,Narooma PPVC,ALP,Labor,1224,-1.76,-36.2167801,150.1308741,37.11340206185567
33924,Narooma PPVC,IND,Independent,17,0.52,-36.2167801,150.1308741,0.5154639175257731
33924,Narooma PPVC,IND,Independent,11,0.33,-36.2167801,150.1308741,0.3335354760460885
33924,Narooma PPVC,GRN,The Greens,212,-2.62,-36.2167801,150.1308741,6.428138265615524
33924,Narooma PPVC,CDP,Christian Democratic Party (Fred Nile Group),13,-0.36,-36.2167801,150.1308741,0.3941782898726501
33924,Narooma PPVC,CYA,Australian Federation Party,2,0.06,-36.2167801,150.1308741,0.06064281382656155
33924,Narooma PPVC,LP,Liberal,1527,2.91,-36.2167801,150.1308741,46.300788356579744
712,Nimmitabel,ASP,"Shooters, Fishers and Farmers",13,6.13,-36.5107,149.289,6.132075471698113
712,Nimmitabel,FUT,Science Party,3,1.42,-36.5107,149.289,1.4150943396226416
712,Nimmitabel,HMP,Help End Marijuana Prohibition (HEMP) Party,6,2.83,-36.5107,149.289,2.8301886792452833
712,Nimmitabel,IND,Independent,2,-2.39,-36.5107,149.289,0.9433962264150944
712,Nimmitabel,NP,The Nationals,17,-10.56,-36.5107,149.289,8.018867924528301
712,Nimmitabel,LDP,Liberal Democrats,2,0.94,-36.5107,149.289,0.9433962264150944
712,Nimmitabel,SPP,SUSTAINABLE AUSTRALIA - STOP OVERDEVELOPMENT. STOP CORRUPTION.,4,1.89,-36.5107,149.289,1.8867924528301887
712,Nimmitabel,ALP,Labor,54,-0.6,-36.5107,149.289,25.471698113207548
712,Nimmitabel,IND,Independent,0,0,-36.5107,149.289,0
712,Nimmitabel,IND,Independent,1,0.47,-36.5107,149.289,0.4716981132075472
712,Nimmitabel,GRN,The Greens,4,-4.82,-36.5107,149.289,1.8867924528301887
712,Nimmitabel,CDP,Christian Democratic Party (Fred Nile Group),2,-2.38,-36.5107,149.289,0.9433962264150944
712,Nimmitabel,CYA,Australian Federation Party,0,0,-36.5107,149.289,0
712,Nimmitabel,LP,Liberal,104,12.4,-36.5107,149.289,49.056603773584904
714,Pambula,ASP,"Shooters, Fishers and Farmers",28,3.38,-36.9264058,149.8720612,3.3775633293124248
714,Pambula,FUT,Science Party,4,0.48,-36.9264058,149.8720612,0.48250904704463204
714,Pambula,HMP,Help End Marijuana Prohibition (HEMP) Party,21,2.53,-36.9264058,149.8720612,2.5331724969843186
714,Pambula,IND,Independent,2,-1.07,-36.9264058,149.8720612,0.24125452352231602
714,Pambula,NP,The Nationals,8,-0.74,-36.9264058,149.8720612,0.9650180940892641
714,Pambula,LDP,Liberal Democrats,3,0.36,-36.9264058,149.8720612,0.3618817852834741
714,Pambula,SPP,SUSTAINABLE AUSTRALIA - STOP OVERDEVELOPMENT. STOP CORRUPTION.,5,0.6,-36.9264058,149.8720612,0.6031363088057901
714,Pambula,ALP,Labor,404,6.85,-36.9264058,149.8720612,48.73341375150784
714,Pambula,IND,Independent,8,0.97,-36.9264058,149.8720612,0.9650180940892641
